ensembl_gene_id,chromosome_name,description,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSDARG00000104647,5,surfeit gene 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1426],surf4,0.2267447824624806,4.591796048452766,1.5658331884684749,0.14862508068956443,0.7838243400793823,-4.431582189710906
ENSDARG00000091771,18,"LysM, putative peptidoglycan-binding, domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-040801-250]",lysmd2,-0.1874045950832703,4.973853292929914,-1.5656701436634135,0.14866306861803102,0.7838243400793823,-4.448846477041281
ENSDARG00000058990,8,"solute carrier family 35 (UDP-galactose transporter), member 2 [Source:ZFIN;Acc:ZDB-GENE-030616-62]",slc35a2,0.36943505817055977,2.5377173681786926,1.5654801120477513,0.1487073550295742,0.7838243400793823,-4.36222216668378
ENSDARG00000030743,13,"serine palmitoyltransferase, long chain base subunit 3 [Source:ZFIN;Acc:ZDB-GENE-041210-281]",sptlc3,0.2062512020426674,3.600962676876663,1.5654691699208565,0.14870990542018545,0.7838243400793823,-4.383111565728756
ENSDARG00000013134,17,zmp:0000000545 [Source:ZFIN;Acc:ZDB-GENE-130530-548],zmp:0000000545,0.7827485648424201,0.7156556306307595,1.5651476206516945,0.14878486933848076,0.7838243400793823,-4.397125302863565
ENSDARG00000036376,7,claudin 7a [Source:ZFIN;Acc:ZDB-GENE-040718-29],cldn7a,0.6352425244448487,3.8419996403693495,1.5649322671326624,0.14883509409705203,0.7838243400793823,-4.396891495082391
ENSDARG00000009018,16,"Rh family, B glycoprotein (gene/pseudogene) [Source:ZFIN;Acc:ZDB-GENE-030131-9542]",rhbg,0.37461296780196257,7.112192295242756,1.5648720041041038,0.14884915132051413,0.7838243400793823,-4.460069524237324
ENSDARG00000109648,25,si:ch211-147m6.1 [Source:ZFIN;Acc:ZDB-GENE-131120-57],si:ch211-147m6.1,0.43784222857272753,2.622089022383084,1.5648081033688417,0.1488640583705738,0.7838243400793823,-4.3629424186334536
ENSDARG00000088398,23,transmembrane protein 107 like [Source:ZFIN;Acc:ZDB-GENE-090313-269],tmem107l,-0.2544634922656088,1.7066751337113575,-1.5647623940180644,0.1488747224605053,0.7838243400793823,-4.3697608687447
ENSDARG00000017569,17,receptor accessory protein 3a [Source:ZFIN;Acc:ZDB-GENE-051127-47],reep3a,0.26841787089776115,3.716564312843125,1.5646640401782774,0.14889767090719322,0.7838243400793823,-4.389373665203506
ENSDARG00000035891,7,aggrecan a [Source:ZFIN;Acc:ZDB-GENE-050208-221],acana,0.7407212619467318,4.609599500659007,1.5645767143354021,0.14891804885643845,0.7838243400793823,-4.4336565323549895
ENSDARG00000088178,11,tumor protein p53 inducible nuclear protein 2 [Source:ZFIN;Acc:ZDB-GENE-120420-1],tp53inp2,-0.30077338149049504,5.475730318892049,-1.56439178125003,0.14896121209240037,0.7838258368016923,-4.465424395803834
ENSDARG00000030641,23,LETM1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-080723-8],letmd1,0.25146594025650204,2.4127461977954994,1.5641569643122768,0.14901603407504552,0.7838627906592139,-4.363334980098835
ENSDARG00000102458,5,huntingtin interacting protein 1 related b [Source:ZFIN;Acc:ZDB-GENE-070209-59],hip1rb,0.3589763603926692,3.755176714984941,1.5639315245722532,0.14906868352883315,0.7838627906592139,-4.388348311999513
ENSDARG00000061915,5,G protein-coupled receptor kinase interacting ArfGAP 2a [Source:ZFIN;Acc:ZDB-GENE-060526-267],git2a,0.29607241768444564,3.2529210124763033,1.5636336230848287,0.14913828093522155,0.7838627906592139,-4.3724247410059895
ENSDARG00000008131,1,SRY (sex determining region Y)-box 1b [Source:ZFIN;Acc:ZDB-GENE-060322-5],sox1b,-0.19072516353786031,4.424816887003351,-1.5636061766749632,0.14914469455948468,0.7838627906592139,-4.426376792544508
ENSDARG00000091678,1,integrator complex subunit 12 [Source:ZFIN;Acc:ZDB-GENE-040625-178],ints12,-0.19600205996308706,4.176760314827004,-1.5634026241700583,0.14919226790626733,0.7838627906592139,-4.416210110139228
ENSDARG00000077883,11,"family with sequence similarity 83, member D [Source:ZFIN;Acc:ZDB-GENE-041111-264]",fam83d,-0.24883750025088597,3.1130824995733075,-1.562945520266071,0.14929914886066933,0.7838627906592139,-4.371160648388789
ENSDARG00000045904,25,"nuclear receptor subfamily 2, group E, member 3 [Source:ZFIN;Acc:ZDB-GENE-041114-63]",nr2e3,-0.21372633004528524,3.9676631372484468,-1.5628112390319713,0.14933055959215108,0.7838627906592139,-4.406911677964797
ENSDARG00000063354,8,ankyrin repeat and BTB (POZ) domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-141212-241],abtb1,0.2701813081409099,3.547198365757812,1.5624913966501166,0.14940539978592415,0.7838627906592139,-4.383931954693063
ENSDARG00000104936,23,si:ch211-225h24.2 [Source:ZFIN;Acc:ZDB-GENE-030131-1581],si:ch211-225h24.2,0.2753267593847609,1.7710798387253555,1.562367651308265,0.14943436393294313,0.7838627906592139,-4.371953895321892
ENSDARG00000091835,24,si:ch73-264p11.1 [Source:ZFIN;Acc:ZDB-GENE-120703-35],si:ch73-264p11.1,0.30889497395470517,1.475393587956263,1.5622770919760207,0.1494555636147265,0.7838627906592139,-4.376902500566442
ENSDARG00000008032,5,squamous cell carcinoma antigen recognized by T cells 3 [Source:ZFIN;Acc:ZDB-GENE-040724-10],sart3,-0.18934744479828983,5.823197434563237,-1.562058580464288,0.14950672745164117,0.7838627906592139,-4.471695044568266
ENSDARG00000054632,18,"Fli-1 proto-oncogene, ETS transcription factor a [Source:ZFIN;Acc:ZDB-GENE-980526-426]",fli1a,-0.17101107370250232,5.30145383045841,-1.561826773937899,0.14956102115044648,0.7838627906592139,-4.464159272119639
ENSDARG00000076002,25,oxysterol binding protein-like 5 [Source:ZFIN;Acc:ZDB-GENE-030131-5872],osbpl5,0.18893796998984583,4.046175605857952,1.5617460694140342,0.1495799278324163,0.7838627906592139,-4.40706259572695
ENSDARG00000037883,15,prolylcarboxypeptidase (angiotensinase C) [Source:ZFIN;Acc:ZDB-GENE-040718-447],prcp,-0.6336772183340175,3.4791368937911265,-1.5617314659044463,0.14958334922764402,0.7838627906592139,-4.387903223381535
ENSDARG00000017254,13,"potassium channel, subfamily K, member 1b [Source:ZFIN;Acc:ZDB-GENE-090312-78]",kcnk1b,0.47071981380491695,0.5779651773064433,1.5616115416347114,0.1496114483922318,0.7838627906592139,-4.408956056967607
ENSDARG00000077442,6,"tubulin, gamma complex associated protein 5 [Source:ZFIN;Acc:ZDB-GENE-050522-344]",tubgcp5,-0.1462410046407451,4.169432690274847,-1.5609259434391478,0.14977217856389172,0.784422621636043,-4.4160674766076475
ENSDARG00000101062,20,farnesyl-diphosphate farnesyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-081104-242],fdft1,0.27670074722949484,2.5390322764034408,1.5607897600930971,0.14980412320193798,0.784422621636043,-4.365721608847782
ENSDARG00000076318,24,ATPase H+ transporting V1 subunit Ab [Source:ZFIN;Acc:ZDB-GENE-030131-9529],atp6v1ab,0.1595983819899175,6.05020184657861,1.5598326201268633,0.15002880970639787,0.7847226737809122,-4.475406900655931
ENSDARG00000017636,5,ring finger protein 167 [Source:ZFIN;Acc:ZDB-GENE-110126-2],rnf167,0.29584135064408695,2.8477837505332793,1.5592501233690832,0.15016569480386113,0.7847226737809122,-4.368458820678375
ENSDARG00000009862,10,"decapping enzyme, scavenger [Source:ZFIN;Acc:ZDB-GENE-040311-1]",dcps,0.4567364116645816,3.928059429654678,1.5592011520136528,0.15017720794592712,0.7847226737809122,-4.398778168173925
ENSDARG00000000476,9,"PMS1 homolog 1, mismatch repair system component [Source:ZFIN;Acc:ZDB-GENE-030616-528]",pms1,-0.24742153167493175,2.219251279067497,-1.5591294889984657,0.1501940572875915,0.7847226737809122,-4.367526939902795
ENSDARG00000020693,20,sestrin 1 [Source:ZFIN;Acc:ZDB-GENE-040718-408],sesn1,0.21978895796083184,6.262139781990859,1.5589852394262143,0.15022797816219843,0.7847226737809122,-4.4763209305892815
ENSDARG00000090600,22,si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471],si:ch211-213a13.1,-0.34003857168540536,3.5541841267068546,-1.558865984720258,0.15025602648689562,0.7847226737809122,-4.39450339506047
ENSDARG00000017841,4,cullin-associated and neddylation-dissociated 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2872],cand1,-0.14913102759558816,6.874279564375945,-1.5586517361867303,0.15030642864172855,0.7847226737809122,-4.470378858018151
ENSDARG00000054201,12,ring finger protein 40 [Source:ZFIN;Acc:ZDB-GENE-030131-6607],rnf40,-0.1763269950700735,6.669692394656264,-1.5585768867326046,0.15032404055053933,0.7847226737809122,-4.473520299467655
ENSDARG00000024488,12,DNA topoisomerase II alpha [Source:ZFIN;Acc:ZDB-GENE-030131-2453],top2a,-0.19913865621091253,7.584706106096427,-1.5585054676063885,0.1503408470052272,0.7847226737809122,-4.452819902432114
ENSDARG00000103450,3,NULL,BX005085.3,0.4848991617170463,1.741923948203382,1.5582721459762736,0.15039576413112526,0.7847226737809122,-4.377429014690635
ENSDARG00000096422,19,NULL,BX324146.1,-0.34807402821861,2.1160856233931966,-1.5582464935038591,0.15040180305483,0.7847226737809122,-4.368465529646731
ENSDARG00000099274,17,ataxin 3 [Source:ZFIN;Acc:ZDB-GENE-040426-983],atxn3,-0.22962010467257665,2.9199981463892857,-1.5581551756965561,0.15042330218053396,0.7847226737809122,-4.372524568157066
ENSDARG00000035507,5,DEAD (Asp-Glu-Ala-Asp) box polypeptide 31 [Source:ZFIN;Acc:ZDB-GENE-030131-3973],ddx31,-0.23126492680328192,2.3906873676260494,-1.5581018581353816,0.150435856087036,0.7847226737809122,-4.367616059933322
ENSDARG00000031809,16,RNA binding motif protein 24b [Source:ZFIN;Acc:ZDB-GENE-060312-43],rbm24b,0.6626323963193458,1.8613710760476474,1.5577183487350779,0.1505261826255024,0.7847226737809122,-4.375808104295692
ENSDARG00000006383,9,syntaxin binding protein 5-like [Source:ZFIN;Acc:ZDB-GENE-041210-220],stxbp5l,0.36592756786582836,3.0309640645258216,1.557573214400294,0.1505603780278708,0.7847226737809122,-4.372415291489819
ENSDARG00000107441,12,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2b [Source:NCBI gene;Acc:335127]",CABZ01063170.1,0.25948996299602567,3.73681100954853,1.5573679714573045,0.1506087474200313,0.7847226737809122,-4.396555485440768
ENSDARG00000004757,8,Y box binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-000629-3],ybx1,-0.2740938398272015,11.2608765900208,-1.557276785131794,0.15063024159633254,0.7847226737809122,-4.38197685199381
ENSDARG00000070873,11,chemokine (C-C motif) ligand 25b [Source:ZFIN;Acc:ZDB-GENE-110222-2],ccl25b,0.24591978216687552,4.331068199198222,1.557175666191089,0.15065408021795168,0.7847226737809122,-4.4266864725245885
ENSDARG00000060926,19,ring finger protein 19B [Source:ZFIN;Acc:ZDB-GENE-060503-281],rnf19b,0.5532979263700025,1.5983490555747755,1.5566570016683672,0.1507764067326571,0.7847226737809122,-4.3820146733877205
ENSDARG00000005454,13,"transforming, acidic coiled-coil containing protein 3 [Source:ZFIN;Acc:ZDB-GENE-050522-327]",tacc3,-0.2155428174481435,5.978361127111078,-1.5563388219175758,0.15085149237844947,0.7847226737809122,-4.479010662576447
ENSDARG00000101061,18,eukaryotic translation initiation factor 2A [Source:ZFIN;Acc:ZDB-GENE-050626-52],eif2a,-0.18783261837473939,5.430130940312415,-1.556298654767542,0.15086097356255856,0.7847226737809122,-4.4728946472340425
ENSDARG00000039901,23,"SH3 domain containing GRB2 like 2b, endophilin A1 [Source:ZFIN;Acc:ZDB-GENE-170303-2]",sh3gl2b,0.604079342970824,0.6214916418853829,1.5562373240260756,0.1508754512812275,0.7847226737809122,-4.409600989817927
ENSDARG00000063726,19,cyclin-dependent kinase 12 [Source:ZFIN;Acc:ZDB-GENE-081104-294],cdk12,-0.16549849967758476,6.0956237027209985,-1.5562038728205896,0.15088334827941496,0.7847226737809122,-4.479343020886924
ENSDARG00000032619,3,"transducer of ERBB2, 1a [Source:ZFIN;Acc:ZDB-GENE-031030-4]",tob1a,-0.14084637647778064,6.364565755161742,-1.5561685151098705,0.15089169575163602,0.7847226737809122,-4.478725968971512
ENSDARG00000099524,15,"glucan (1,4-alpha-), branching enzyme 1b [Source:ZFIN;Acc:ZDB-GENE-110914-16]",gbe1b,0.25421781239588354,2.376758758104152,1.5555443764298302,0.15103911329722214,0.7849817008417294,-4.3695817294823565
ENSDARG00000038056,1,fibroblast growth factor binding protein 2b [Source:ZFIN;Acc:ZDB-GENE-070410-95],fgfbp2b,0.468817697507606,5.936124652387069,1.5554909318214618,0.15105174246038838,0.7849817008417294,-4.479663787771666
ENSDARG00000105102,2,"cofactor required for Sp1 transcriptional activation, subunit 7 [Source:ZFIN;Acc:ZDB-GENE-040426-2005]",crsp7,-0.28211917329130487,3.6072539646087782,-1.5554122815114066,0.15107032951647725,0.7849817008417294,-4.394547786392048
ENSDARG00000012019,14,"glycine receptor, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-991117-1]",glra1,0.29450584956731823,4.659547109111104,1.555040702439194,0.15115817026464926,0.7850407549217099,-4.4417294335064
ENSDARG00000040027,16,oxysterol binding protein-like 10b [Source:ZFIN;Acc:ZDB-GENE-081002-4],osbpl10b,-0.21082940082706075,4.759178711502795,-1.554851977954302,0.15120280166623312,0.7850407549217099,-4.45209441506967
ENSDARG00000102096,8,adrenoceptor alpha 2B [Source:ZFIN;Acc:ZDB-GENE-021010-2],adra2b,0.45790704835063506,0.5999543528411959,1.5547613096818922,0.15122424790479552,0.7850407549217099,-4.410837765903928
ENSDARG00000019293,9,"transcription factor Dp-1, a [Source:ZFIN;Acc:ZDB-GENE-040426-2883]",tfdp1a,-0.2124771594567445,5.3531369309862065,-1.5544713018704581,0.15129286293732674,0.7850407549217099,-4.471359836319348
ENSDARG00000036834,19,keratin 92 [Source:ZFIN;Acc:ZDB-GENE-050417-363],krt92,0.2695558837255628,6.210061332706589,1.5540922647880169,0.15138258334460836,0.7850407549217099,-4.481558292902262
ENSDARG00000074721,18,Ras association (RalGDS/AF-6) domain family (N-terminal) member 9 [Source:ZFIN;Acc:ZDB-GENE-091204-470],rassf9,0.5450347348380817,-0.1731918872715714,1.55403977959253,0.15139501060236493,0.7850407549217099,-4.43753259898504
ENSDARG00000077013,7,zinc finger protein 280D [Source:ZFIN;Acc:ZDB-GENE-030131-2260],znf280d,-0.17169659767649964,5.367818754866868,-1.5539120555852939,0.15142525638822654,0.7850407549217099,-4.472689367426035
ENSDARG00000033345,1,"centlein, centrosomal protein [Source:ZFIN;Acc:ZDB-GENE-090313-409]",cntln,-0.24568972838731387,2.6483024544718745,-1.5536631553102964,0.15148421269244305,0.7850407549217099,-4.372012916935828
ENSDARG00000104023,15,myelin associated glycoprotein [Source:ZFIN;Acc:ZDB-GENE-041217-24],mag,0.5937874001992941,1.7787045997457938,1.553562968654238,0.1515079493221827,0.7850407549217099,-4.376657596282433
ENSDARG00000099021,16,"SET domain, bifurcated 1b [Source:ZFIN;Acc:ZDB-GENE-061013-224]",setdb1b,-0.1571110306891412,6.51000494935933,-1.5534876436329537,0.15152579778726374,0.7850407549217099,-4.480324686079874
ENSDARG00000096451,24,si:ch211-196f5.9 [Source:ZFIN;Acc:ZDB-GENE-120709-32],si:ch211-196f5.9,0.6856481815162796,0.8987461753833672,1.5533334724784038,0.15156233482207201,0.7850407549217099,-4.395325383965738
ENSDARG00000044381,21,seven in absentia homolog 2 (Drosophila)-like [Source:ZFIN;Acc:ZDB-GENE-030922-1],siah2l,0.21683011372744787,3.79826797831807,1.5531870673516182,0.1515970385598269,0.7850407549217099,-4.401752863670207
ENSDARG00000070472,18,ADP-ribosylation factor 5 [Source:ZFIN;Acc:ZDB-GENE-030910-5],arf5,-0.18038033516000512,7.548092683975641,-1.5527014098045142,0.1517122084411373,0.7852493794802061,-4.459378503452797
ENSDARG00000023174,10,fasciculation and elongation protein zeta 1 (zygin I) [Source:ZFIN;Acc:ZDB-GENE-040426-2723],fez1,-0.1295019202911167,6.982765600461746,-1.5524849313780353,0.1517635693976858,0.7852493794802061,-4.474289829021661
ENSDARG00000011490,23,"signal peptide, CUB domain, EGF-like 3 [Source:ZFIN;Acc:ZDB-GENE-060717-1]",scube3,0.4038737100341592,2.229391140645878,1.552442113118873,0.1517737301279805,0.7852493794802061,-4.373211828068105
ENSDARG00000022160,18,tetratricopeptide repeat domain 23 [Source:ZFIN;Acc:ZDB-GENE-050419-126],ttc23,0.28932427467088095,1.039096497881094,1.5522928598162098,0.1518091524662499,0.7852493794802061,-4.394694684941079
ENSDARG00000024195,20,zinc finger protein 395b [Source:ZFIN;Acc:ZDB-GENE-041001-193],znf395b,0.23465916109617282,3.7430363211368314,1.5519288098700421,0.15189558306616047,0.7853611883623988,-4.402032969308353
ENSDARG00000097652,25,si:dkey-234i14.2 [Source:ZFIN;Acc:ZDB-GENE-131127-595],si:dkey-234i14.2,0.39365196671883845,1.2109206995270045,1.5509847951899849,0.15211990712473603,0.7853611883623988,-4.389697207290325
ENSDARG00000090036,21,si:dkey-6b12.5 [Source:ZFIN;Acc:ZDB-GENE-091204-190],si:dkey-6b12.5,0.15493392300261258,5.15157673013498,1.5509367495120774,0.152131331896393,0.7853611883623988,-4.469112151738545
ENSDARG00000006385,3,TRIO and F-actin binding protein b [Source:ZFIN;Acc:ZDB-GENE-061215-80],triobpb,0.20632112844994946,3.9541161133373715,1.5509088690514063,0.15213796193121326,0.7853611883623988,-4.414052797414635
ENSDARG00000112100,7,neuropilin (NRP) and tolloid (TLL)-like 2b [Source:ZFIN;Acc:ZDB-GENE-060503-638],neto2b,0.5148492982960203,1.4766601609981909,1.5507163385657405,0.15218375303924986,0.7853611883623988,-4.386638472129089
ENSDARG00000028857,5,small G protein signaling modulator 1a [Source:ZFIN;Acc:ZDB-GENE-060526-379],sgsm1a,0.8714934263144787,-0.07461217198944506,1.5506380811138136,0.1522023691160091,0.7853611883623988,-4.44007423236529
ENSDARG00000017986,23,vacuolar protein sorting 13 homolog D (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050912-1],vps13d,0.38593202465973747,4.1407882094949136,1.5505122345957598,0.1522323099967111,0.7853611883623988,-4.417050911352446
ENSDARG00000029112,16,GTP binding protein overexpressed in skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-060825-251],gem,0.5861815081448454,0.9239225943641498,1.550206541417044,0.15230506081607437,0.7853611883623988,-4.397749818750738
ENSDARG00000079977,11,Nance-Horan syndrome b (congenital cataracts and dental anomalies) [Source:ZFIN;Acc:ZDB-GENE-090617-2],nhsb,0.3739907607881223,4.462535524448567,1.5500327277373398,0.15234643973749887,0.7853611883623988,-4.440292749107924
ENSDARG00000038114,1,"xeroderma pigmentosum, complementation group A [Source:ZFIN;Acc:ZDB-GENE-040426-1205]",xpa,0.254381336165377,1.768219587448409,1.5497541584337133,0.15241277790024907,0.7853611883623988,-4.379526391533337
ENSDARG00000103743,3,si:dkeyp-72e1.9 [Source:ZFIN;Acc:ZDB-GENE-120215-89],si:dkeyp-72e1.9,0.4811120001216205,1.7782430598823307,1.5495039957511274,0.15247237298429955,0.7853611883623988,-4.380222383155398
ENSDARG00000054879,12,SIX homeobox 3b [Source:ZFIN;Acc:ZDB-GENE-990415-128],six3b,-0.1545535903386434,4.819839233802465,-1.549199456065532,0.15254494969268784,0.7853611883623988,-4.459380466215203
ENSDARG00000052377,6,"proteasome 26S subunit, non-ATPase 12 [Source:ZFIN;Acc:ZDB-GENE-030131-617]",psmd12,-0.1427671588287754,6.753960933635086,-1.5491799552119547,0.15254959809426985,0.7853611883623988,-4.482205711252708
ENSDARG00000062122,1,kelch-like family member 5 [Source:ZFIN;Acc:ZDB-GENE-080424-7],klhl5,0.7372281807323248,0.4866604854214779,1.5490181548386084,0.15258817111150755,0.7853611883623988,-4.420292376498095
ENSDARG00000104722,5,"myosin, light chain 2a, regulatory, cardiac, slow [Source:NCBI gene;Acc:100537244]",CABZ01076669.1,0.7619871067569272,2.647426561060782,1.5489955548318037,0.15259355960863863,0.7853611883623988,-4.375861925877661
ENSDARG00000101859,15,MAX network transcriptional repressor a [Source:ZFIN;Acc:ZDB-GENE-090807-2],mnta,-0.14482508740269606,4.616287836948268,-1.5485414382357234,0.1527018696269989,0.7853611883623988,-4.451346726290884
ENSDARG00000102906,19,3-hydroxyisobutyrate dehydrogenase a [Source:ZFIN;Acc:ZDB-GENE-040801-264],hibadha,0.19661954602837844,3.6456364216340655,1.5484280953551561,0.15272891323952506,0.7853611883623988,-4.401486950065186
ENSDARG00000059340,17,"discs, large (Drosophila) homolog-associated protein 2a [Source:ZFIN;Acc:ZDB-GENE-101215-1]",dlgap2a,0.3633052105540246,1.38563588145139,1.5482094874629209,0.15278108497345705,0.7853611883623988,-4.38932461730772
